SKU,Store,Bin,Bin Rank
134181,394957,LD-AN-B0-B16-14-B3,8687
36885,394957,LD-AN-B0-B16-14-B3,8687
4258,394957,LD-AN-B0-B16-12-B1,8690
246896,394957,LD-AN-B0-B16-12-B1,8690
4258,394957,LD-AN-B0-B16-10-B3,8691
519,394957,LD-AN-B0-B16-10-B3,8691
494,394957,LD-AN-B0-B16-08-B3,8694
65,394957,LD-AN-B0-B16-08-B3,8694
4203,394957,LD-AN-B0-B16-08-B3,8694
