SKU,Store,Bin,Bin Rank
329,395059,LD-AD-G3-A3-A4-14-C,6174
23304,395059,LD-AD-G3-A3-A4-14-D,6175
23304,395059,LD-AD-G3-A3-A4-14-D,6175
13784,395059,LD-AD-G3-A3-A4-14-E,6176
13784,395059,LD-AD-G3-A3-A4-14-E,6176
18931,395059,LD-AD-G3-A3-A4-11-C,6180
5396,395059,LD-AD-G3-A3-A4-11-E,6182
5396,395059,LD-AD-G3-A3-A4-11-E,6182
5396,395059,LD-AD-G3-A3-A4-11-E,6182
3881,395059,LD-AD-G3-A3-A4-12-A,6184
3881,395059,LD-AD-G3-A3-A4-12-A,6184
13549,395059,LD-AD-G3-A3-A4-12-B,6185
21571,395059,LD-AD-G3-A3-A4-12-B,6185
11662,395059,LD-AD-G3-A3-A4-12-D,6187
3868,395059,LD-AD-G3-A3-A4-12-D,6187
3868,395059,LD-AD-G3-A3-A4-12-D,6187
9528,395059,LD-AD-G3-A3-A4-12-E,6188
14653,395059,LD-AD-G3-A3-A4-12-F,6189
256139,395059,LD-AD-G3-A3-A4-09-B,6191
3239,395059,LD-AD-G3-A3-A4-10-A,6196
19063,395059,LD-AD-G3-A3-A4-10-E,6200
16101,395059,LD-AD-G3-A3-A4-10-E,6200
16101,395059,LD-AD-G3-A3-A4-10-E,6200
19063,395059,LD-AD-G3-A3-A4-10-F,6201
14687,395059,LD-AD-G3-A3-A4-07-B,6203
1157,395059,LD-AD-G3-A3-A4-07-E,6206
19688,395059,LD-AD-G3-A3-A4-08-A,6208
19688,395059,LD-AD-G3-A3-A4-08-A,6208
19688,395059,LD-AD-G3-A3-A4-08-A,6208
19688,395059,LD-AD-G3-A3-A4-08-A,6208
3453,395059,LD-AD-G3-A3-A4-08-A,6208
74473,395059,LD-AD-G3-A3-A4-08-F,6213
19063,395059,LD-AD-G3-A3-A4-05-A,6214
146137,395059,LD-AD-G3-A3-A4-05-A,6214
140877,395059,LD-AD-G3-A3-A4-05-A,6214
13619,395059,LD-AD-G3-A3-A4-06-C,6222
31735,395059,LD-AD-G3-A3-A4-06-D,6223
21525,395059,LD-AD-G3-A3-A4-03-C,6228
4153,395059,LD-AD-G3-A3-A4-03-E,6230
21611,395059,LD-AD-G3-A3-A4-03-F,6231
167031,395059,LD-AD-G3-A3-A4-04-B,6233
4153,395059,LD-AD-G3-A3-A4-04-C,6234
2736,395059,LD-AD-G3-A3-A4-04-D,6235
8154,395059,LD-AD-G3-A3-A4-01-C,6240
8154,395059,LD-AD-G3-A3-A4-01-C,6240
8154,395059,LD-AD-G3-A3-A4-01-C,6240
167415,395059,LD-AD-G3-A3-A4-01-C,6240
167415,395059,LD-AD-G3-A3-A4-01-C,6240
97721,395059,LD-AE-G3-A3-A5-03-A,6244
21476,395059,LD-AE-G3-A3-A5-03-B,6245
258747,395059,LD-AE-G3-A3-A5-03-C,6246
13398,395059,LD-AE-G3-A3-A5-03-D,6247
63116,395059,LD-AE-G3-A3-A5-03-E,6248
63116,395059,LD-AE-G3-A3-A5-03-E,6248
63116,395059,LD-AE-G3-A3-A5-03-E,6248
63116,395059,LD-AE-G3-A3-A5-03-E,6248
5396,395059,LD-AE-G3-A3-A5-05-C,6252
5942,395059,LD-AE-G3-A3-A5-05-C,6252
97013,395059,LD-AE-G3-A3-A5-05-C,6252
8752,395059,LD-AE-G3-A3-A5-05-F,6255
26911,395059,LD-AE-G3-A3-A5-05-F,6255
15103,395059,LD-AE-G3-A3-A5-06-B,6257
3652,395059,LD-AE-G3-A3-A5-06-B,6257
31813,395059,LD-AE-G3-A3-A5-06-D,6259
31813,395059,LD-AE-G3-A3-A5-06-D,6259
31813,395059,LD-AE-G3-A3-A5-06-D,6259
176036,395059,LD-AE-G3-A3-A5-06-E,6260
156105,395059,LD-AE-G3-A3-A5-06-E,6260
233818,395059,LD-AE-G3-A3-A5-06-E,6260
5395,395059,LD-AE-G3-A3-A5-06-F,6261
5395,395059,LD-AE-G3-A3-A5-06-F,6261
100654,395059,LD-AE-G3-A3-A5-07-A,6262
5942,395059,LD-AE-G3-A3-A5-07-A,6262
5397,395059,LD-AE-G3-A3-A5-07-A,6262
221246,395059,LD-AE-G3-A3-A5-07-B,6263
5942,395059,LD-AE-G3-A3-A5-07-C,6264
4142,395059,LD-AE-G3-A3-A5-07-C,6264
26473,395059,LD-AE-G3-A3-A5-07-F,6267
13531,395059,LD-AE-G3-A3-A5-07-F,6267
165042,395059,LD-AE-G3-A3-A5-07-F,6267
5941,395059,LD-AE-G3-A3-A5-07-F,6267
26920,395059,LD-AE-G3-A3-A5-08-A,6268
201094,395059,LD-AE-G3-A3-A5-08-A,6268
8095,395059,LD-AE-G3-A3-A5-08-B,6269
163214,395059,LD-AE-G3-A3-A5-08-B,6269
244984,395059,LD-AE-G3-A3-A5-08-B,6269
244984,395059,LD-AE-G3-A3-A5-08-B,6269
18768,395059,LD-AE-G3-A3-A5-08-C,6270
14724,395059,LD-AE-G3-A3-A5-08-C,6270
5396,395059,LD-AE-G3-A3-A5-08-C,6270
25100,395059,LD-AE-G3-A3-A5-08-C,6270
13619,395059,LD-AE-G3-A3-A5-08-C,6270
1151,395059,LD-AE-G3-A3-A5-09-C,6276
1151,395059,LD-AE-G3-A3-A5-09-C,6276
1151,395059,LD-AE-G3-A3-A5-09-C,6276
5397,395059,LD-AE-G3-A3-A5-09-C,6276
4153,395059,LD-AE-G3-A3-A5-09-C,6276
3774,395059,LD-AE-G3-A3-A5-09-D,6277
56563,395059,LD-AE-G3-A3-A5-09-D,6277
12541,395059,LD-AE-G3-A3-A5-09-E,6278
20544,395059,LD-AE-G3-A3-A5-09-F,6279
4476,395059,LD-AE-G3-A3-A5-10-C,6282
79698,395059,LD-AE-G3-A3-A5-10-E,6284
79698,395059,LD-AE-G3-A3-A5-10-E,6284
16013,395059,LD-AE-G3-A3-A5-10-E,6284
4076,395059,LD-AE-G3-A3-A5-10-F,6285
9813,395059,LD-AE-G3-A3-A5-11-B,6287
17777,395059,LD-AE-G3-A3-A5-11-C,6288
7021,395059,LD-AE-G3-A3-A5-11-D,6289
8077,395059,LD-AE-G3-A3-A5-12-B,6293
8077,395059,LD-AE-G3-A3-A5-12-B,6293
21611,395059,LD-AE-G3-A3-A5-12-C,6294
4142,395059,LD-AE-G3-A3-A5-12-F,6297
4142,395059,LD-AE-G3-A3-A5-12-F,6297
4142,395059,LD-AE-G3-A3-A5-12-F,6297
12818,395059,LD-AE-G3-A3-A5-13-B,6299
217584,395059,LD-AE-G3-A3-A5-13-C,6300
75089,395059,LD-AE-G3-A3-A5-13-F,6303
12991,395059,LD-AE-G3-A3-A5-14-A,6304
111567,395059,LD-AE-G3-A3-A5-14-B,6305
111567,395059,LD-AE-G3-A3-A5-14-B,6305
3866,395059,LD-AE-G3-A3-A5-14-C,6306
3866,395059,LD-AE-G3-A3-A5-14-C,6306
4141,395059,LD-AE-G3-A3-A5-14-E,6308
231857,395059,LD-AE-G3-A3-A5-14-F,6309
15695,395059,LD-AE-G3-A3-A5-15-D,6313
12991,395059,LD-AE-G3-A3-A5-15-E,6314
167187,395059,LD-AE-G3-A3-A5-15-F,6315
23452,395059,LD-AE-G3-A3-A5-16-C,6318
23452,395059,LD-AE-G3-A3-A5-16-C,6318
225439,395059,LD-AE-G3-A3-A5-16-D,6319
