SKU,Store,Bin,Bin Rank
78615,400357,LD-AE-G2-A2-A5-08-D,3856
82802,400357,LD-AE-G2-A2-A5-08-F,3858
153148,400357,LD-AE-G2-A2-A5-09-F,3864
96880,400357,LD-AE-G2-A2-A5-10-C,3867
187041,400357,LD-AE-G2-A2-A5-10-C,3867
187041,400357,LD-AE-G2-A2-A5-10-C,3867
158545,400357,LD-AE-G2-A2-A5-10-D,3868
144766,400357,LD-AE-G2-A2-A5-10-E,3869
110407,400357,LD-AE-G2-A2-A5-10-F,3870
248861,400357,LD-AE-G2-A2-A5-11-E,3875
201349,400357,LD-AE-G2-A2-A5-11-E,3875
23936,400357,LD-AE-G2-A2-A5-12-F,3882
3970,400357,LD-AE-G2-A2-A5-13-A,3883
42845,400357,LD-AE-G2-A2-A5-13-A,3883
157321,400357,LD-AE-G2-A2-A5-13-C,3885
115935,400357,LD-AE-G2-A2-A5-14-F,3894
10447,400357,LD-AE-G2-A2-A5-15-A,3895
214814,400357,LD-AE-G2-A2-A5-15-A,3895
184342,400357,LD-AE-G2-A2-A5-15-A,3895
10447,400357,LD-AE-G2-A2-A5-15-B,3896
7466,400357,LD-AE-G2-A2-A5-15-B,3896
15551,400357,LD-AE-G2-A2-A5-15-C,3897
17245,400357,LD-AE-G2-A2-A5-15-E,3899
6819,400357,LD-AE-G2-A2-A5-15-F,3900
31808,400357,LD-AF-G2-A2-A6-15-A,3907
155668,400357,LD-AF-G2-A2-A6-15-B,3908
10448,400357,LD-AF-G2-A2-A6-15-B,3908
205145,400357,LD-AF-G2-A2-A6-13-C,3921
153476,400357,LD-AF-G2-A2-A6-13-C,3921
7062,400357,LD-AF-G2-A2-A6-13-D,3922
216,400357,LD-AF-G2-A2-A6-14-B,3926
172352,400357,LD-AF-G2-A2-A6-14-C,3927
2521,400357,LD-AF-G2-A2-A6-14-D,3928
36618,400357,LD-AF-G2-A2-A6-14-D,3928
6049,400357,LD-AF-G2-A2-A6-14-F,3930
186591,400357,LD-AF-G2-A2-A6-11-A,3931
24340,400357,LD-AF-G2-A2-A6-11-C,3933
69451,400357,LD-AF-G2-A2-A6-11-D,3934
12791,400357,LD-AF-G2-A2-A6-11-F,3936
798,400357,LD-AF-G2-A2-A6-12-A,3937
55334,400357,LD-AF-G2-A2-A6-12-C,3939
20151,400357,LD-AF-G2-A2-A6-09-C,3945
170123,400357,LD-AF-G2-A2-A6-09-C,3945
11513,400357,LD-AF-G2-A2-A6-09-F,3948
93502,400357,LD-AF-G2-A2-A6-10-A,3949
