SKU,Store,Bin,Bin Rank
133,394957,PL-AI-G0-A0-A14-16-D,1025
133,394957,PL-AI-G0-A0-A14-16-D,1025
133,394957,PL-AI-G0-A0-A14-16-D,1025
189892,394957,PL-AI-G0-A0-A14-14-A,1028
