SKU,Store,Bin,Bin Rank
217813,397205,LD-AH-G3-A3-A8-16-B,6473
14191,397205,LD-AH-G3-A3-A8-16-B,6473
14191,397205,LD-AH-G3-A3-A8-16-B,6473
14191,397205,LD-AH-G3-A3-A8-16-B,6473
243082,397205,LD-AH-G3-A3-A8-16-C,6474
22169,397205,LD-AH-G3-A3-A8-16-C,6474
8121,397205,LD-AH-G3-A3-A8-16-D,6475
13075,397205,LD-AH-G3-A3-A8-16-D,6475
124146,397205,LD-AH-G3-A3-A8-16-E,6476
124146,397205,LD-AH-G3-A3-A8-16-E,6476
16644,397205,LD-AH-G3-A3-A8-16-F,6477
3857,397205,LD-AH-G3-A3-A8-16-F,6477
3459,397205,LD-AH-G3-A3-A8-13-A,6478
3805,397205,LD-AH-G3-A3-A8-13-A,6478
3527,397205,LD-AH-G3-A3-A8-13-B,6479
16133,397205,LD-AH-G3-A3-A8-13-B,6479
220,397205,LD-AH-G3-A3-A8-13-C,6480
15630,397205,LD-AH-G3-A3-A8-13-C,6480
36114,397205,LD-AH-G3-A3-A8-13-C,6480
220,397205,LD-AH-G3-A3-A8-13-C,6480
220,397205,LD-AH-G3-A3-A8-13-C,6480
55899,397205,LD-AH-G3-A3-A8-13-D,6481
18831,397205,LD-AH-G3-A3-A8-13-E,6482
18831,397205,LD-AH-G3-A3-A8-13-E,6482
18831,397205,LD-AH-G3-A3-A8-13-E,6482
18831,397205,LD-AH-G3-A3-A8-13-E,6482
33972,397205,LD-AH-G3-A3-A8-13-E,6482
33972,397205,LD-AH-G3-A3-A8-13-E,6482
70632,397205,LD-AH-G3-A3-A8-13-F,6483
70632,397205,LD-AH-G3-A3-A8-13-F,6483
96440,397205,LD-AH-G3-A3-A8-13-F,6483
4364,397205,LD-AH-G3-A3-A8-14-A,6484
19005,397205,LD-AH-G3-A3-A8-14-A,6484
19005,397205,LD-AH-G3-A3-A8-14-A,6484
9599,397205,LD-AH-G3-A3-A8-14-D,6487
46544,397205,LD-AH-G3-A3-A8-14-D,6487
46544,397205,LD-AH-G3-A3-A8-14-D,6487
46544,397205,LD-AH-G3-A3-A8-14-D,6487
13489,397205,LD-AH-G3-A3-A8-14-D,6487
128327,397205,LD-AH-G3-A3-A8-14-D,6487
4,397205,LD-AH-G3-A3-A8-14-E,6488
20341,397205,LD-AH-G3-A3-A8-11-A,6490
