SKU,Store,Bin,Bin Rank
133,351426,PL-AI-G0-A0-A14-10-D,1043
133,351426,PL-AI-G0-A0-A14-10-D,1043
133,351426,PL-AI-G0-A0-A14-10-D,1043
75312,351426,PL-AI-G0-A0-A14-08-A,1046
75312,351426,PL-AI-G0-A0-A14-08-A,1046
4043,351426,PL-AI-G0-A0-A14-08-D,1049
2912,351426,LD-AM-A0-A15-02-B1,1057
2149,351426,LD-AM-A0-A15-04-B1,1059
5495,351426,LD-AM-A0-A15-10-B1,1072
5495,351426,LD-AM-A0-A15-10-B1,1072
54986,351426,LD-AM-A0-A15-16-B1,1085
54986,351426,LD-AM-A0-A15-16-B1,1085
81,351426,LD-AM-A0-A15-16-B1,1085
81,351426,LD-AM-A0-A15-16-B1,1085
222178,351426,LD-AM-A0-A15-16-B3,1087
222178,351426,LD-AM-A0-A15-16-B3,1087
5495,351426,LD-AN-A0-A16-16-B1,1088
5495,351426,LD-AN-A0-A16-16-B1,1088
80,351426,LD-AN-A0-A16-10-B3,1096
54,351426,LD-AN-A0-A16-08-B1,1097
54,351426,LD-AN-A0-A16-08-B1,1097
5495,351426,LD-AN-A0-A16-06-B1,1099
5495,351426,LD-AO-A0-A17-08-B1,1115
68,351426,LD-AO-A0-A17-10-B3,1118
54,351426,LD-AO-A0-A17-12-B1,1119
54,351426,LD-AO-A0-A17-12-B1,1119
5495,351426,LD-AO-A0-A17-14-B1,1121
115890,394957,PL-AA-G0-A0-A1-06-D,0
54,394957,PL-AA-G0-A0-A1-08-A,519
115890,394957,PL-AA-G0-A0-A1-10-D,526
