SKU,Store,Bin,Bin Rank
144621,398693,LD-AM-A0-A15-06-B3,1065
1877,398693,LD-AM-A0-A15-08-B1,1068
1877,398693,LD-AM-A0-A15-08-B1,1068
1877,398693,LD-AM-A0-A15-08-B1,1068
54,398693,LD-AM-A0-A15-08-B1,1068
1007,398693,LD-AM-A0-A15-10-B1,1072
1007,398693,LD-AM-A0-A15-10-B1,1072
5495,398693,LD-AM-A0-A15-10-B1,1072
5495,398693,LD-AM-A0-A15-10-B1,1072
5495,398693,LD-AM-A0-A15-10-B1,1072
479,398693,LD-AM-A0-A15-10-B1,1072
479,398693,LD-AM-A0-A15-10-B1,1072
