SKU,Store,Bin,Bin Rank
12403,394957,LD-AJ-G2-A2-A10-11-A,4255
88529,394957,LD-AJ-G2-A2-A10-11-C,4257
5440,394957,LD-AJ-G2-A2-A10-11-C,4257
5440,394957,LD-AJ-G2-A2-A10-11-C,4257
9506,394957,LD-AJ-G2-A2-A10-11-C,4257
5440,394957,LD-AJ-G2-A2-A10-11-E,4259
208667,394957,LD-AJ-G2-A2-A10-11-F,4260
8003,394957,LD-AJ-G2-A2-A10-12-A,4261
8003,394957,LD-AJ-G2-A2-A10-12-A,4261
8003,394957,LD-AJ-G2-A2-A10-12-A,4261
4627,394957,LD-AJ-G2-A2-A10-12-D,4264
6860,394957,LD-AJ-G2-A2-A10-12-D,4264
6860,394957,LD-AJ-G2-A2-A10-12-D,4264
138669,394957,LD-AJ-G2-A2-A10-12-E,4265
2331,394957,LD-AJ-G2-A2-A10-12-E,4265
8003,394957,LD-AJ-G2-A2-A10-12-E,4265
12403,394957,LD-AJ-G2-A2-A10-12-F,4266
2331,394957,LD-AJ-G2-A2-A10-12-F,4266
129832,394957,LD-AJ-G2-A2-A10-09-C,4269
172239,394957,LD-AJ-G2-A2-A10-09-C,4269
5440,394957,LD-AJ-G2-A2-A10-09-C,4269
1926,394957,LD-AJ-G2-A2-A10-09-C,4269
263787,394957,LD-AJ-G2-A2-A10-09-D,4270
263787,394957,LD-AJ-G2-A2-A10-09-D,4270
263787,394957,LD-AJ-G2-A2-A10-09-D,4270
263787,394957,LD-AJ-G2-A2-A10-09-D,4270
403,394957,LD-AJ-G2-A2-A10-09-E,4271
403,394957,LD-AJ-G2-A2-A10-09-E,4271
210648,394957,LD-AJ-G2-A2-A10-09-E,4271
8003,394957,LD-AJ-G2-A2-A10-09-E,4271
403,394957,LD-AJ-G2-A2-A10-09-F,4272
403,394957,LD-AJ-G2-A2-A10-09-F,4272
1599,394957,LD-AJ-G2-A2-A10-09-F,4272
7622,394957,LD-AJ-G2-A2-A10-10-A,4273
7622,394957,LD-AJ-G2-A2-A10-10-A,4273
7622,394957,LD-AJ-G2-A2-A10-10-A,4273
7622,394957,LD-AJ-G2-A2-A10-10-A,4273
7622,394957,LD-AJ-G2-A2-A10-10-A,4273
3618,394957,LD-AJ-G2-A2-A10-10-B,4274
