SKU,Store,Bin,Bin Rank
7126,398693,PL-AA-G0-B0-B1-12-A,9379
16400,398693,PL-AA-G0-B0-B1-12-A,9379
930,398693,PL-AA-G0-B0-B1-12-D,9382
930,398693,PL-AA-G0-B0-B1-12-D,9382
4942,398693,PL-AA-G0-B0-B1-14-A,9383
4700,398693,PL-AA-G0-B0-B1-14-D,9386
13238,398693,PL-AA-G0-C0-C1-02-A,18105
856,398693,PL-AA-G0-C0-C1-02-A,18105
856,398693,PL-AA-G0-C0-C1-02-A,18105
247292,398693,PL-AA-G0-C0-C1-04-D,18112
262697,398693,PL-AA-G0-C0-C1-06-A,18113
1675,398693,PL-AA-G0-C0-C1-06-A,18113
