SKU,Store,Bin,Bin Rank
2395,394957,PL-AI-G0-B0-B12-16-A,8887
4202,394957,PL-AI-G0-B0-B12-16-A,8887
37521,394957,PL-AI-G0-B0-B12-16-D,8890
4202,394957,PL-AI-G0-B0-B12-16-D,8890
2285,394957,PL-AI-G0-B0-B12-18-A,8893
3818,394957,PL-AI-G0-B0-B12-18-A,8893
65,394957,PL-AI-G0-B0-B12-18-A,8893
224436,394957,PL-AI-G0-B0-B11-18-D,8897
4203,394957,PL-AI-G0-B0-B11-18-D,8897
211,394957,PL-AI-G0-B0-B11-18-A,8900
211,394957,PL-AI-G0-B0-B11-18-A,8900
80012,394957,PL-AI-G0-B0-B11-16-D,8903
504,394957,PL-AI-G0-B0-B11-16-A,8906
6811,394957,PL-AI-G0-B0-B11-14-D,8909
