SKU,Store,Bin,Bin Rank
10678,397205,LD-AF-G3-D3-D6-18-C,34519
7028,397205,LD-AF-G3-D3-D6-18-C,34519
24230,397205,LD-AF-G3-D3-D6-16-B,34521
256173,397205,LD-AF-G3-D3-D6-16-D,34522
151891,397205,LD-AF-G3-D3-D6-15-D,34525
12991,397205,LD-AF-G3-D3-D6-15-B,34526
12991,397205,LD-AF-G3-D3-D6-14-B,34533
12991,397205,LD-AF-G3-D3-D6-14-B,34533
24505,397205,LD-AF-G3-D3-D6-14-B,34533
3242,397205,LD-AF-G3-D3-D6-14-B,34533
78194,397205,LD-AF-G3-D3-D6-13-F,34536
194719,397205,LD-AF-G3-D3-D6-13-D,34537
3240,397205,LD-AF-G3-D3-D6-14-E,34542
3240,397205,LD-AF-G3-D3-D6-14-E,34542
173119,397205,LD-AF-G3-D3-D6-14-C,34543
23755,397205,LD-AF-G3-D3-D6-12-B,34545
214924,397205,LD-AF-G3-D3-D6-11-D,34549
15258,397205,LD-AF-G3-D3-D6-09-B,34562
189236,397205,LD-AF-G3-D3-D6-09-C,34564
121898,397205,LD-AF-G3-D3-D6-09-C,34564
26948,397205,LD-AF-G3-D3-D6-09-C,34564
26948,397205,LD-AF-G3-D3-D6-09-C,34564
115415,397205,LD-AF-G3-D3-D6-09-C,34564
115415,397205,LD-AF-G3-D3-D6-09-C,34564
144382,397205,LD-AF-G3-D3-D6-10-E,34566
5243,397205,LD-AF-G3-D3-D6-10-C,34567
51329,397205,LD-AF-G3-D3-D6-10-A,34568
86598,397205,LD-AF-G3-D3-D6-07-F,34572
223255,397205,LD-AF-G3-D3-D6-07-F,34572
878,397205,LD-AF-G3-D3-D6-07-B,34574
7011,397205,LD-AF-G3-D3-D6-08-C,34579
256173,397205,LD-AF-G3-D3-D6-05-F,34584
23029,397205,LD-AF-G3-D3-D6-05-A,34587
205051,397205,LD-AF-G3-D3-D6-05-A,34587
205051,397205,LD-AF-G3-D3-D6-05-A,34587
3457,397205,LD-AF-G3-D3-D6-05-A,34587
123726,397205,LD-AF-G3-D3-D6-05-A,34587
121443,397205,LD-AF-G3-D3-D6-05-A,34587
26514,397205,LD-AF-G3-D3-D6-05-C,34588
167751,397205,LD-AF-G3-D3-D6-05-E,34589
15623,397205,LD-AF-G3-D3-D6-05-E,34589
254056,397205,LD-AF-G3-D3-D6-05-E,34589
13646,397205,LD-AF-G3-D3-D6-04-D,34594
13646,397205,LD-AF-G3-D3-D6-04-D,34594
251067,397205,LD-AF-G3-D3-D6-04-D,34594
223468,397205,LD-AF-G3-D3-D6-03-B,34598
223468,397205,LD-AF-G3-D3-D6-03-B,34598
202510,397205,LD-AF-G3-D3-D6-03-E,34601
163182,397205,LD-AF-G3-D3-D6-04-C,34603
163182,397205,LD-AF-G3-D3-D6-04-C,34603
259116,397205,LD-AF-G3-D3-D6-04-C,34603
141211,397205,LD-AF-G3-D3-D6-02-F,34607
25808,397205,LD-AF-G3-D3-D6-02-F,34607
3242,397205,LD-AF-G3-D3-D6-02-F,34607
85276,397205,LD-AF-G3-D3-D6-01-F,34608
85276,397205,LD-AF-G3-D3-D6-01-F,34608
96832,397205,LD-AF-G3-D3-D6-01-F,34608
19891,397205,LD-AF-G3-D3-D6-01-D,34609
23755,397205,LD-AF-G3-D3-D6-01-B,34610
114171,397205,LD-AF-G3-D3-D6-01-B,34610
171057,397205,LD-AF-G3-D3-D6-02-C,34615
15695,397205,LD-AF-G3-D3-D6-02-C,34615
219476,397205,LD-AF-G3-D3-D6-02-C,34615
222229,397205,LD-AG-G3-D3-D7-01-C,34618
76919,397205,LD-AG-G3-D3-D7-01-A,34619
18016,397205,LD-AG-G3-D3-D7-01-A,34619
8814,397205,LD-AG-G3-D3-D7-06-E,34631
16163,397205,LD-AG-G3-D3-D7-06-E,34631
20411,397205,LD-AG-G3-D3-D7-05-E,34632
8917,397205,LD-AG-G3-D3-D7-05-E,34632
14656,397205,LD-AG-G3-D3-D7-05-C,34633
66062,397205,LD-AG-G3-D3-D7-05-C,34633
49149,397205,LD-AG-G3-D3-D7-05-A,34634
213186,397205,LD-AG-G3-D3-D7-05-B,34635
8041,397205,LD-AG-G3-D3-D7-05-B,34635
68388,397205,LD-AG-G3-D3-D7-05-F,34637
74112,397205,LD-AG-G3-D3-D7-06-B,34640
8725,397205,LD-AG-G3-D3-D7-06-B,34640
121948,397205,LD-AG-G3-D3-D7-06-B,34640
8795,397205,LD-AG-G3-D3-D7-08-B,34652
3568,397205,LD-AG-G3-D3-D7-10-C,34654
20691,397205,LD-AG-G3-D3-D7-10-E,34655
20691,397205,LD-AG-G3-D3-D7-10-E,34655
26112,397205,LD-AG-G3-D3-D7-10-E,34655
22214,397205,LD-AG-G3-D3-D7-09-C,34657
251309,397205,LD-AG-G3-D3-D7-09-D,34660
21888,397205,LD-AG-G3-D3-D7-12-A,34665
14119,397205,LD-AG-G3-D3-D7-12-A,34665
24610,397205,LD-AG-G3-D3-D7-12-A,34665
233818,397205,LD-AG-G3-D3-D7-11-C,34669
17366,397205,LD-AG-G3-D3-D7-11-A,34670
17263,397205,LD-AG-G3-D3-D7-11-A,34670
17263,397205,LD-AG-G3-D3-D7-11-A,34670
264027,397205,LD-AG-G3-D3-D7-11-D,34672
88376,397205,LD-AG-G3-D3-D7-14-E,34679
16604,397205,LD-AG-G3-D3-D7-13-A,34682
262777,397205,LD-AG-G3-D3-D7-15-D,34696
7485,397205,LD-AG-G3-D3-D7-18-E,34703
25945,397205,LD-AG-G3-D3-D7-18-E,34703
118062,397205,LD-AG-G3-D3-D7-18-E,34703
18234,397205,LD-AG-G3-D3-D7-18-E,34703
15576,397205,LD-AG-G3-D3-D7-17-B,34707
6012,397205,LD-AG-G3-D3-D7-18-F,34710
6012,397205,LD-AG-G3-D3-D7-18-F,34710
34473,397205,LD-AG-G3-D3-D7-18-D,34711
24576,397205,LD-AG-G3-D3-D7-18-D,34711
3239,397205,LD-AH-G3-D3-D8-18-D,34714
18485,397205,LD-AH-G3-D3-D8-17-F,34716
10690,397205,LD-AH-G3-D3-D8-17-F,34716
7342,397205,LD-AH-G3-D3-D8-17-D,34717
14724,397205,LD-AH-G3-D3-D8-17-D,34717
8751,397205,LD-AH-G3-D3-D8-18-E,34722
258218,397205,LD-AH-G3-D3-D8-18-A,34724
258218,397205,LD-AH-G3-D3-D8-18-A,34724
8306,397205,LD-AH-G3-D3-D8-18-A,34724
189236,397205,LD-AH-G3-D3-D8-16-B,34725
14687,397205,LD-AH-G3-D3-D8-16-B,34725
156525,397205,LD-AH-G3-D3-D8-16-B,34725
21690,397205,LD-AH-G3-D3-D8-16-D,34726
246996,397205,LD-AH-G3-D3-D8-16-D,34726
5999,397205,LD-AH-G3-D3-D8-15-A,34731
200087,397205,LD-AH-G3-D3-D8-15-A,34731
90227,397205,LD-AH-G3-D3-D8-15-C,34732
8752,397205,LD-AH-G3-D3-D8-16-C,34735
3734,397205,LD-AH-G3-D3-D8-16-A,34736
3734,397205,LD-AH-G3-D3-D8-16-A,34736
7020,397205,LD-AH-G3-D3-D8-16-A,34736
17782,397205,LD-AH-G3-D3-D8-14-F,34739
56563,397205,LD-AH-G3-D3-D8-13-D,34741
56563,397205,LD-AH-G3-D3-D8-13-D,34741
22274,397205,LD-AH-G3-D3-D8-13-D,34741
25257,397205,LD-AH-G3-D3-D8-13-B,34742
