SKU,Store,Bin,Bin Rank
253742,394957,LD-AL-G2-B2-B12-02-C,14212
8688,394957,LD-AL-G2-B2-B12-02-C,14212
197,394957,LD-AL-G2-B2-B12-02-E,14213
197,394957,LD-AL-G2-B2-B12-02-E,14213
115935,394957,LD-AL-G2-B2-B12-01-E,14214
197,394957,LD-AL-G2-B2-B12-01-E,14214
136359,394957,LD-AL-G2-B2-B12-01-A,14216
136359,394957,LD-AL-G2-B2-B12-01-A,14216
522,394957,LD-AK-G2-B2-B11-01-A,14217
193,394957,LD-AK-G2-B2-B11-01-A,14217
223461,394957,LD-AK-G2-B2-B11-01-A,14217
223461,394957,LD-AK-G2-B2-B11-01-A,14217
215675,394957,LD-AK-G2-B2-B11-01-E,14219
215675,394957,LD-AK-G2-B2-B11-01-E,14219
215675,394957,LD-AK-G2-B2-B11-01-E,14219
215675,394957,LD-AK-G2-B2-B11-01-E,14219
215675,394957,LD-AK-G2-B2-B11-02-E,14220
215675,394957,LD-AK-G2-B2-B11-02-E,14220
2334,394957,LD-AK-G2-B2-B11-02-E,14220
89145,394957,LD-AK-G2-B2-B11-02-E,14220
124892,394957,LD-AK-G2-B2-B11-02-E,14220
193,394957,LD-AK-G2-B2-B11-02-C,14221
171013,394957,LD-AK-G2-B2-B11-02-C,14221
193,394957,LD-AK-G2-B2-B11-02-A,14222
193,394957,LD-AK-G2-B2-B11-02-A,14222
27025,394957,LD-AK-G2-B2-B11-02-A,14222
54092,394957,LD-AK-G2-B2-B11-02-A,14222
170898,394957,LD-AK-G2-B2-B11-02-B,14223
170898,394957,LD-AK-G2-B2-B11-02-B,14223
170898,394957,LD-AK-G2-B2-B11-02-B,14223
17047,394957,LD-AK-G2-B2-B11-02-B,14223
17047,394957,LD-AK-G2-B2-B11-02-B,14223
174123,394957,LD-AK-G2-B2-B11-02-B,14223
174123,394957,LD-AK-G2-B2-B11-02-B,14223
91155,394957,LD-AK-G2-B2-B11-02-D,14224
2926,394957,LD-AK-G2-B2-B11-02-D,14224
140207,394957,LD-AK-G2-B2-B11-01-B,14228
187811,394957,LD-AK-G2-B2-B11-01-B,14228
68313,394957,LD-AK-G2-B2-B11-01-B,14228
174123,394957,LD-AK-G2-B2-B11-01-B,14228
491,394957,LD-AK-G2-B2-B11-03-A,14229
11515,394957,LD-AK-G2-B2-B11-03-A,14229
117276,394957,LD-AK-G2-B2-B11-04-E,14232
33547,394957,LD-AK-G2-B2-B11-04-E,14232
91368,394957,LD-AK-G2-B2-B11-04-E,14232
21899,394957,LD-AK-G2-B2-B11-04-E,14232
33547,394957,LD-AK-G2-B2-B11-04-C,14233
21899,394957,LD-AK-G2-B2-B11-04-A,14234
21899,394957,LD-AK-G2-B2-B11-04-B,14235
798,394957,LD-AK-G2-B2-B11-04-D,14236
206148,394957,LD-AK-G2-B2-B11-03-F,14238
1481,394957,LD-AK-G2-B2-B11-03-D,14239
20536,394957,LD-AK-G2-B2-B11-03-D,14239
219548,394957,LD-AK-G2-B2-B11-03-B,14240
225855,394957,LD-AK-G2-B2-B11-03-B,14240
86284,394957,LD-AK-G2-B2-B11-05-E,14243
86284,394957,LD-AK-G2-B2-B11-05-E,14243
6856,394957,LD-AK-G2-B2-B11-05-E,14243
5441,394957,LD-AK-G2-B2-B11-06-C,14245
134991,394957,LD-AK-G2-B2-B11-06-A,14246
7466,394957,LD-AK-G2-B2-B11-06-A,14246
3971,394957,LD-AK-G2-B2-B11-06-A,14246
3971,394957,LD-AK-G2-B2-B11-06-A,14246
3971,394957,LD-AK-G2-B2-B11-06-A,14246
21899,394957,LD-AK-G2-B2-B11-06-A,14246
21899,394957,LD-AK-G2-B2-B11-06-A,14246
124892,394957,LD-AK-G2-B2-B11-05-F,14250
1481,394957,LD-AK-G2-B2-B11-05-D,14251
181362,394957,LD-AK-G2-B2-B11-05-D,14251
5438,394957,LD-AK-G2-B2-B11-08-C,14257
5438,394957,LD-AK-G2-B2-B11-08-C,14257
96376,394957,LD-AK-G2-B2-B11-08-C,14257
96376,394957,LD-AK-G2-B2-B11-08-C,14257
4712,394957,LD-AK-G2-B2-B11-08-C,14257
187144,394957,LD-AK-G2-B2-B11-08-B,14259
187144,394957,LD-AK-G2-B2-B11-08-B,14259
187144,394957,LD-AK-G2-B2-B11-08-B,14259
187144,394957,LD-AK-G2-B2-B11-08-B,14259
187144,394957,LD-AK-G2-B2-B11-08-B,14259
187144,394957,LD-AK-G2-B2-B11-08-B,14259
89145,394957,LD-AK-G2-B2-B11-08-B,14259
190284,394957,LD-AK-G2-B2-B11-08-B,14259
89145,394957,LD-AK-G2-B2-B11-08-B,14259
89145,394957,LD-AK-G2-B2-B11-08-B,14259
101300,394957,LD-AK-G2-B2-B11-10-E,14268
89145,394957,LD-AK-G2-B2-B11-10-A,14270
89145,394957,LD-AK-G2-B2-B11-10-A,14270
89145,394957,LD-AK-G2-B2-B11-10-A,14270
3970,394957,LD-AK-G2-B2-B11-10-B,14271
89145,394957,LD-AK-G2-B2-B11-10-B,14271
28551,394957,LD-AK-G2-B2-B11-10-D,14272
5120,394957,LD-AK-G2-B2-B11-10-F,14273
5120,394957,LD-AK-G2-B2-B11-10-F,14273
5120,394957,LD-AK-G2-B2-B11-10-F,14273
184342,394957,LD-AK-G2-B2-B11-10-F,14273
14956,394957,LD-AK-G2-B2-B11-12-E,14280
6134,394957,LD-AK-G2-B2-B11-12-E,14280
6134,394957,LD-AK-G2-B2-B11-12-A,14282
15005,394957,LD-AK-G2-B2-B11-12-A,14282
15005,394957,LD-AK-G2-B2-B11-12-A,14282
15005,394957,LD-AK-G2-B2-B11-12-A,14282
7465,394957,LD-AK-G2-B2-B11-12-A,14282
