SKU,Store,Bin,Bin Rank
9816,398939,PL-AD-G0-C0-C4-08-A,18219
4700,398939,PL-AD-G0-C0-C4-08-D,18222
6587,398939,PL-AD-G0-C0-C4-06-A,18225
6587,398939,PL-AD-G0-C0-C4-04-A,18231
96279,398939,PL-AE-G0-C0-C5-02-A,18241
423,398939,PL-AE-G0-C0-C5-02-A,18241
494,398939,PL-AE-G0-C0-C5-02-A,18241
504,398939,PL-AE-G0-C0-C5-02-D,18244
123,398939,PL-AE-G0-C0-C5-02-D,18244
23999,398939,PL-AE-G0-C0-C5-02-D,18244
19601,398939,PL-AE-G0-C0-C5-04-A,18247
