SKU,Store,Bin,Bin Rank
2751,398693,PL-AH-G0-A0-A8-14-D,771
15138,398693,PL-AH-G0-A0-A8-14-D,771
5495,398693,PL-AH-G0-A0-A8-14-A,774
5495,398693,PL-AH-G0-A0-A8-14-A,774
5495,398693,PL-AH-G0-A0-A8-14-A,774
5495,398693,PL-AH-G0-A0-A8-14-A,774
5495,398693,PL-AH-G0-A0-A8-12-D,777
5495,398693,PL-AH-G0-A0-A8-12-D,777
2751,398693,PL-AH-G0-A0-A8-12-D,777
2751,398693,PL-AH-G0-A0-A8-12-D,777
