SKU,Store,Bin,Bin Rank
245806,398693,PL-AI-G0-B0-B14-10-D,8764
245806,398693,PL-AI-G0-B0-B14-10-D,8764
245806,398693,PL-AI-G0-B0-B14-10-D,8764
24394,398693,PL-AI-G0-B0-B14-10-D,8764
475,398693,PL-AI-G0-B0-B14-12-A,8767
81,398693,PL-AI-G0-B0-B14-12-D,8770
81,398693,PL-AI-G0-B0-B14-12-D,8770
7126,398693,PL-AI-G0-B0-B14-12-D,8770
7126,398693,PL-AI-G0-B0-B14-12-D,8770
5925,398693,PL-AI-G0-B0-B14-12-D,8770
7345,398693,PL-AI-G0-B0-B14-12-D,8770
1991,398693,PL-AI-G0-B0-B14-14-A,8773
