SKU,Store,Bin,Bin Rank
4258,398693,LD-AM-B0-B15-12-B3,8710
37521,398693,LD-AM-B0-B15-14-B1,8711
37521,398693,LD-AM-B0-B15-14-B1,8711
658,398693,LD-AM-B0-B15-14-B3,8712
4193,398693,LD-AM-B0-B15-14-B3,8712
4193,398693,LD-AM-B0-B15-14-B3,8712
4193,398693,LD-AM-B0-B15-16-B1,8713
6587,398693,LD-AM-B0-B15-16-B3,8714
81,398693,LD-AM-B0-B15-18-B1,8715
930,398693,LD-AM-B0-B15-18-B1,8715
