SKU,Store,Bin,Bin Rank
3786,401063,LD-AN-C2-C16-10-A1,22913
1804,401063,LD-AN-C2-C16-07-B3,22933
4651,401063,LD-AN-C2-C16-08-C1,22949
4651,401063,LD-AN-C2-C16-05-B1,22961
1804,401063,LD-AN-C2-C16-05-B3,22963
89,401063,LD-AN-C2-C16-05-C1,22964
4651,401063,LD-AN-C2-C16-06-B1,22976
89,401063,LD-AN-C2-C16-03-A1,22988
776,401063,LD-AN-C2-C16-03-C3,22996
5747,401063,LD-AN-C2-C16-03-D2,22998
89,401063,LD-AN-C2-C16-01-A1,23003
774,401063,LD-AN-C2-C16-01-B1,23006
78,401063,LD-AN-C2-C16-01-D3,23014
78,401063,LD-AN-C2-C16-01-D3,23014
52,401063,LD-AO-C2-C17-05-D1,23057
748,401063,LD-AO-C2-C17-06-C1,23069
7466,401063,LD-AO-C2-C17-07-C2,23085
9170,401063,LD-AO-C2-C17-09-D3,23119
89,401063,LD-AO-C2-C17-12-C2,23160
16466,401063,LD-AO-C2-C17-15-A3,23200
5442,401063,LD-AP-C2-C18-03-A2,23409
4651,401063,LD-AP-C2-C18-03-B3,23413
21160,401063,LD-AR-C2-C20-04-C1,23909
1472,401063,LD-AS-C2-C21-01-B2,23952
1013,401063,LD-AS-C2-C21-01-E1,23960
