SKU,Store,Bin,Bin Rank
25468,394957,PL-AF-G0-C0-C6-14-D,18298
4258,394957,PL-AF-G0-C0-C6-12-A,18301
4258,394957,PL-AF-G0-C0-C6-12-A,18301
23999,394957,PL-AF-G0-C0-C6-12-A,18301
519,394957,PL-AF-G0-C0-C6-12-A,18301
6587,394957,PL-AF-G0-C0-C6-10-A,18307
503,394957,PL-AF-G0-C0-C6-10-A,18307
81,394957,PL-AF-G0-C0-C6-10-D,18310
4700,394957,PL-AF-G0-C0-C6-08-A,18313
7441,394957,PL-AF-G0-C0-C6-08-A,18313
