SKU,Store,Bin,Bin Rank
927,394957,LD-AD-G2-A2-A4-03-D,3808
136359,394957,LD-AD-G2-A2-A4-03-E,3809
1851,394957,LD-AD-G2-A2-A4-03-E,3809
95635,394957,LD-AD-G2-A2-A4-03-F,3810
25739,394957,LD-AD-G2-A2-A4-04-A,3811
94099,394957,LD-AD-G2-A2-A4-04-A,3811
94099,394957,LD-AD-G2-A2-A4-04-A,3811
25756,394957,LD-AD-G2-A2-A4-04-A,3811
97158,394957,LD-AD-G2-A2-A4-04-A,3811
164384,394957,LD-AD-G2-A2-A4-04-A,3811
3055,394957,LD-AD-G2-A2-A4-04-A,3811
3055,394957,LD-AD-G2-A2-A4-04-A,3811
3055,394957,LD-AD-G2-A2-A4-04-A,3811
3385,394957,LD-AD-G2-A2-A4-04-B,3812
7199,394957,LD-AD-G2-A2-A4-04-B,3812
3385,394957,LD-AD-G2-A2-A4-04-B,3812
225,394957,LD-AD-G2-A2-A4-04-B,3812
206106,394957,LD-AD-G2-A2-A4-04-B,3812
8364,394957,LD-AD-G2-A2-A4-04-B,3812
8364,394957,LD-AD-G2-A2-A4-04-B,3812
253620,394957,LD-AD-G2-A2-A4-04-C,3813
168841,394957,LD-AD-G2-A2-A4-04-C,3813
1786,394957,LD-AD-G2-A2-A4-04-C,3813
16718,394957,LD-AD-G2-A2-A4-04-D,3814
234,394957,LD-AD-G2-A2-A4-04-E,3815
4385,394957,LD-AD-G2-A2-A4-04-E,3815
137649,394957,LD-AD-G2-A2-A4-04-E,3815
225939,394957,LD-AD-G2-A2-A4-04-F,3816
234,394957,LD-AD-G2-A2-A4-04-F,3816
3382,394957,LD-AD-G2-A2-A4-04-F,3816
508,394957,LD-AD-G2-A2-A4-01-B,3818
1450,394957,LD-AD-G2-A2-A4-01-B,3818
136334,394957,LD-AD-G2-A2-A4-01-B,3818
188271,394957,LD-AD-G2-A2-A4-01-C,3819
24340,394957,LD-AD-G2-A2-A4-01-C,3819
20571,394957,LD-AD-G2-A2-A4-01-C,3819
178803,394957,LD-AD-G2-A2-A4-01-C,3819
178803,394957,LD-AD-G2-A2-A4-01-C,3819
14009,394957,LD-AD-G2-A2-A4-01-D,3820
25756,394957,LD-AD-G2-A2-A4-01-D,3820
721,394957,LD-AD-G2-A2-A4-01-D,3820
13581,394957,LD-AD-G2-A2-A4-01-D,3820
13581,394957,LD-AD-G2-A2-A4-01-D,3820
13581,394957,LD-AD-G2-A2-A4-01-D,3820
186361,394957,LD-AD-G2-A2-A4-01-D,3820
3382,394957,LD-AD-G2-A2-A4-01-D,3820
