SKU,Store,Bin,Bin Rank
13717,351426,LD-AR-D0-D20-16-B1,26699
163679,351426,LD-AR-D0-D20-08-B1,26725
58029,351426,LD-AP-D0-D18-04-B1,26912
58029,351426,LD-AP-D0-D18-04-B1,26912
105061,351426,LD-AQ-D0-D19-02-B3,26945
